#,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,Willie Snead IV,WR,BAL,16,12.1,1.5,7.7,14.1,9.1,4.8,0.2,-,3.5,3.2,3.3,15.4,2.2,10.3,2.5,0,5.2,5.9,95.1
1,John Ross,WR,CIN,8,34.8,21.2,2.2,6.6,-,-,-,-,-,-,-,-,-,4.8,4.4,15,6,11.9,95
1,Nelson Agholor,WR,PHI,11,3.1,24.7,23,0,3,8.2,4.4,5.4,5.1,-,8,-,9.1,-,-,-,-,8.5,94
1,Preston Williams,WR,MIA,8,11.4,10.3,10.8,8.6,-,5.1,12.2,8.2,24.2,-,-,-,-,-,-,-,-,11.4,90.8
1,Taylor Gabriel,WR,CHI,9,4.4,3.5,32.2,-,-,-,1.6,9.3,9.9,13.8,12.7,2.9,-,-,-,-,-,10,90.3
1,Albert Wilson,WR,MIA,13,3.4,-,-,-,-,6.5,3.2,7.5,1.3,1,5.6,9.7,11.3,1.5,10.9,15.8,11.7,6.9,89.4
1,Adam Humphries,WR,TEN,12,1.5,2,15.3,3.5,7,10.7,8,5.4,10.5,9.3,-,5,8.3,-,-,-,-,7.2,86.5
1,Ted Ginn Jr.,WR,NO,16,17.1,0,3.5,4.9,11.6,6.8,6.8,6.2,-,0.5,9.4,5.8,0,9,2.3,0,2,5.4,85.9
1,Demaryius Thomas,WR,NYJ,11,-,0.9,-,-,8.7,10.2,7.2,11.3,3.9,14.4,8.4,4.2,5.3,10.8,-,-,-,7.8,85.3
1,Allen Hurns,WR,MIA,14,3.2,2.3,1.6,-,-,3.6,8.3,8.2,3.6,5.2,7.3,14.2,6.3,11.8,1.9,6.1,-,6,83.6
1,Marquez Valdes-Scantling,WR,GB,16,9.2,4.9,21.1,7.7,2.8,7.7,21.3,1.4,0,0,-,1.7,0,0,0,1.6,3.9,5.2,83.3
1,Tajae Sharpe,WR,TEN,15,0,4.4,9,0,2.2,0,9.9,10.8,5.1,3,-,0,-,6.5,4.8,23.9,2.3,5.5,81.9
