#,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,Jonathan Grimes,RB,HOU,16,0.2,0.9,4.6,0,0,0,0,0.7,0,-,5.4,7.8,1.3,0,0,0.2,8.8,1.9,29.9
1,DeAngelo Williams,RB,CAR,6,7.2,-,-,3.4,-,-,-,-,6,5.8,4.8,-,2.1,-,-,-,-,4.9,29.3
1,Mike Tolbert,RB,CAR,8,3.7,5.8,5.4,-,-,-,-,-,-,-,-,-,2.5,8.2,0.4,1.9,1.2,3.6,29.1
1,Maurice Jones-Drew,RB,LV,12,4.3,-,-,2.3,-,5,0.6,2.4,1.9,2.7,0.6,-0.1,7.4,0,0.6,-,-,2.3,27.7
1,Kerwynn Williams,RB,ARI,5,-,-,-,-,-,-,-,-,-,0,-,-,-,10,10.6,0.4,6.7,5.5,27.7
1,Ka'Deem Carey,RB,CHI,14,0.4,0,0,7.2,0.2,1.9,0,3.3,-,3.4,0,0.3,2.5,0,7.3,-,-,1.9,26.5
1,Joe McKnight,RB,KC,2,0,-,24.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.4,24.7
1,Joe Banyard,RB,MIN,15,-,0,0,0,3.1,0,0,0,0,-,0,7.5,0.8,3.1,0.2,5.2,4.1,1.6,24
1,Anthony Sherman,RB,KC,16,0.4,0,1.5,0,2.2,-,9.2,3.4,0,0,2.3,1,0,2.8,1.1,0,0,1.5,23.9
1,Robert Hughes,RB,ARI,16,1.7,0.2,0,-,0,1.7,0,3.3,2.8,0,6.1,0.3,0,4.5,0,0,2.5,1.4,23.1
1,Knowshon Moreno,RB,MIA,3,19.4,0.4,-,-,-,2.8,-,-,-,-,-,-,-,-,-,-,-,7.5,22.6
1,Storm Johnson,RB,JAX,6,-,-,-,-,2.7,8.7,7.6,-,-,-,-,-,-,-,1.9,0.3,0,3.5,21.2
1,Patrick DiMarco,RB,ATL,16,0,0,6.5,7.1,0,0,0,1,-,0,3.4,0,0,1.9,0,1.3,0,1.3,21.2
1,John Kuhn,RB,GB,16,6.2,1.8,0,0,1.9,1.5,0.4,0,-,2,0.3,1.9,0,2,0,2.2,0.6,1.3,20.8
1,Rex Burkhead,RB,CIN,9,-,-,-,-,-,0,0,-,3,3.5,6.7,-,-,0,7.4,0,0,2.3,20.6
1,Zurlon Tipton,RB,IND,6,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,12,8.6,3.4,20.6
1,Marion Grice,RB,ARI,10,-,-,-,-,-,-,-,0,7.2,0.1,0,0,7,0.6,0,1.9,3.2,2,20
1,Christine Michael,RB,SEA,10,-,-,-,-,-,-,0.5,1.2,1.6,7.1,-0.2,-,3.2,3.2,0.1,2.8,0.2,2,19.7
1,Jamize Olawale,RB,LV,16,0,0,1.4,0,-,1.5,1.7,0,0,0,0,0,0,0,0,7.1,7.1,1.2,18.8
1,Ryan Hewitt,RB,CIN,16,0,0,1.6,-,0,0,0,1.5,1.7,0,0,0,1.3,0,6.4,0,6.1,1.2,18.6
1,Orleans Darkwa,RB,NYG,11,0,6.1,0,0.2,-,-,-,-,-,-,0,0,0,0,0,11.8,0,1.6,18.1
1,Brandon Bolden,RB,NE,16,2.2,0,0.4,0,0.3,1,1.4,0,0,-,0,0,7.7,0,0,3.2,1.5,1.1,17.7
1,Jed Collins,RB,DET,16,0,8.3,0.2,0,0,0.3,0,0.5,-,5,0.3,0,0,0,0,0.3,1.9,1.1,16.8
1,Erik Lorig,RB,NO,10,-,-,-,-,-,-,-,-0.2,0,2.4,4.5,0,7.4,1.9,0.1,0,0,1.6,16.1
1,Chris Thompson,RB,WAS,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.4,3.5,-,8,15.9
1,Darrin Reaves,RB,CAR,6,-,-,0,6.7,6.2,2.9,0,0.1,-,-,-,-,-,-,-,-,-,2.7,15.9
1,Ronnie Brown,RB,LAC,10,-,0.2,1.7,0,-,3.6,1.6,2,0.5,-,-,-,-,-,0.9,5.2,0,1.6,15.7
1,Will Ta'ufo'ou,RB,JAX,16,0,0,3.6,1.4,2.2,4,0,0,0,0,-,0,0,1,2.9,0,0,0.9,15.1
1,Jackie Battle,RB,TEN,16,0,0,0.5,0,0,6.1,3.6,0,-,2.1,2.4,0,0,0,0,0,0,0.9,14.7
1,Jonathan Dwyer,RB,ARI,2,4.8,9.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,13.9
1,Frank Summers,RB,BUF,10,1.4,0.7,0.4,1.3,1.1,0,1.2,6.2,-,1.3,0,-,-,-,-,-,-,1.4,13.6
1,John Conner,RB,NYJ,12,-,-,-,-,0,0,0,0,0,0,-,1.3,0.2,0,7.9,3.8,0.3,1.1,13.5
1,Dri Archer,RB,PIT,12,0.4,-,-,1.1,3,3.4,0.7,0,0.4,0,0.5,-,0,-,-,0,3.8,1.1,13.3
1,Danny Woodhead,RB,LAC,3,2.1,10,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.1,12.2
1,Austin Johnson,RB,NO,7,0,1,0.2,0.2,0.2,-,8.8,1.3,-,-,-,-,-,-,-,-,-,1.7,11.7
1,Adrian Peterson,RB,MIN,1,11.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.3,11.3
1,James White,RB,NE,3,-,-,-,6.6,-,-,-,1.7,-,-,-,-,-,-,-,-,2.8,3.7,11.1
1,Chris Ogbonnaya,RB,CAR,7,-,-,-,-,8.4,0,1.7,0.9,0,-,-,-,-,-,-,0,0,1.6,11
1,Derrick Coleman,RB,SEA,5,8.5,0,2.4,-,0,0,-,-,-,-,-,-,-,-,-,-,-,2.2,10.9
1,James Develin,RB,NE,16,0,3.7,0,0,2.6,1.2,0,0,3.3,-,0,0,0,0,0,0,0,0.7,10.8
1,Will Johnson,RB,PIT,16,0,0,0,0,2.2,0,0,4.2,1.1,0.5,0,-,0,0,0,0,2.1,0.6,10.1
1,Cedric Peerman,RB,CIN,16,0,0,1.5,-,0,0,1.5,0,5.1,-0.2,2.1,0,0,0,0,0,0,0.6,10
1,Cyrus Gray,RB,KC,9,0.5,0.8,7.8,0,0,-,0,0,0,0,-,-,-,-,-,-,-,1,9.1
1,DuJuan Harris,RB,GB,15,0.7,2.1,0.2,0,0,0,-0.1,0.4,-,5.2,0,0,0,0,0,0,-,0.6,8.5
1,Trey Watts,RB,LA,14,0,-,2.4,-,3.8,0,0,0,1.6,-,0,0,0,0,0,0,0,0.6,7.8
1,George Winn,RB,DET,12,-,-,-,-,4.8,1.6,0,0.2,-,0,0,0,0,0.2,0,0.5,0,0.6,7.3
1,Jorvorskie Lane,RB,TB,9,5.4,1.3,0,0.2,0,0,-,-,-,0,0,0.2,-,-,-,-,-,0.8,7.1
1,Fitzgerald Toussaint,RB,BAL,4,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0,5.1,1.8,1.7,6.9
1,Michael Cox,RB,NYG,4,-,-,-,-,-,0,0,-,2.7,3.5,-,-,-,-,-,-,-,1.6,6.2
1,Alfonso Smith,RB,SF,6,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0.6,4.3,1.1,1,6
1,Tommy Bohanon,RB,NYJ,4,0,5.3,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1.3,5.3
1,Ray Agnew,RB,CLE,12,0.2,0,0,-,2.2,0,1.3,-,-,-,0,0,1,0,0,0,-,0.4,4.7
1,Mike James,RB,TB,11,0,0.7,0.9,-,0,0,-,0.1,0.9,1.6,-,-,0,0,0,-,-,0.4,4.2
1,Jay Prosch,RB,HOU,16,0,0,0,3.4,0,0,0,0,0,-,0,0,0,0,0,0,0,0.2,3.4
1,Antonio Andrews,RB,TEN,4,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0,3.1,0.8,3.1
1,Jerome Felton,RB,MIN,16,0,0,0,0,0,0,2.1,0,0,-,0.3,0,0,0,0,0,0.3,0.2,2.7
1,Brian Leonard,RB,NO,1,-,-,-,-,-,-,-,-,-,-,2.5,-,-,-,-,-,-,2.5,2.5
1,Jeremy Stewart,RB,DEN,6,-,-,-,-,-,-,-,-,-,-,-,0,0,0.1,1.6,0,0.5,0.4,2.2
1,Shaun Draughn,RB,LAC,10,0,0,-,0,1.9,-,0,0,-,-,-,-,-,0,0,0,0,0.2,1.9
1,Josh Harris,RB,PIT,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0.9,0,0,0.7,0.3,1.6
1,Will Tukuafu,RB,SEA,9,-,-,-,-,-,-,-,-,0,0,0,0,0,1.4,0,0,0.2,0.2,1.6
1,Henry Hynoski,RB,NYG,16,0,0,0,0.1,0,0,0,-,0.2,0,0.4,0.4,0,0,0.2,0,0,0.1,1.3
1,Tyler Clutts,RB,DAL,16,0,0,0,0,0,1.1,0,0,0,0,-,0,0,0,0,0,0,0.1,1.1
